id,station_id,forecast_time,weather,temperature,pressure,humidity,wind_speed,wind_direction 
52323475,london_grid_227,2018-04-28 11:00:00,CLOUDY,7.51,997.687268784542,90.0,14.93,0.81
52323476,london_grid_227,2018-04-28 12:00:00,RAIN,8.04,997.776046875,89.0,14.88,5.07
52323477,london_grid_227,2018-04-28 13:00:00,RAIN,8.37,997.803673633426,88.0,14.48,11.89
52323478,london_grid_227,2018-04-28 14:00:00,RAIN,8.57,997.789442844353,87.0,13.99,20.46
52323479,london_grid_227,2018-04-28 15:00:00,RAIN,8.72,997.7466875,87.0,13.62,29.07
52323480,london_grid_227,2018-04-28 16:00:00,RAIN,8.85,997.699784771012,88.0,13.31,35.9
52323481,london_grid_227,2018-04-28 17:00:00,RAIN,8.74,997.717288541749,89.0,12.87,40.35
52323482,london_grid_227,2018-04-28 18:00:00,RAIN,8.14,997.878796875,91.0,12.15,42.09
52323483,london_grid_227,2018-04-28 19:00:00,RAIN,6.9,998.230706958453,94.0,11.12,40.64
52323484,london_grid_227,2018-04-28 20:00:00,PARTLY_CLOUDY_NIGHT,5.42,998.686612479392,96.0,10.06,36.07
52323485,london_grid_227,2018-04-28 21:00:00,PARTLY_CLOUDY_NIGHT,4.21,999.12690625,98.0,9.34,29.09
52323486,london_grid_227,2018-04-28 22:00:00,PARTLY_CLOUDY_NIGHT,3.66,999.450434270177,98.0,9.17,21.79
52323487,london_grid_227,2018-04-28 23:00:00,PARTLY_CLOUDY_NIGHT,3.6,999.629855290684,98.0,9.38,16.61
52323488,london_grid_227,2018-04-29 00:00:00,PARTLY_CLOUDY_NIGHT,3.75,999.65628125,98.0,9.63,15.03
52323489,london_grid_227,2018-04-29 01:00:00,PARTLY_CLOUDY_NIGHT,3.86,999.539269502508,99.0,9.71,17.4
52323490,london_grid_227,2018-04-29 02:00:00,PARTLY_CLOUDY_NIGHT,3.99,999.362159066206,99.0,9.73,22.01
52323491,london_grid_227,2018-04-29 03:00:00,PARTLY_CLOUDY_NIGHT,4.23,999.226734375,99.0,9.8,26.61
52323492,london_grid_227,2018-04-29 04:00:00,PARTLY_CLOUDY_NIGHT,4.67,999.212676955904,99.0,10.03,29.61
52323493,london_grid_227,2018-04-29 05:00:00,PARTLY_CLOUDY_DAY,5.24,999.31125670838,98.0,10.83,32.19
52323494,london_grid_227,2018-04-29 06:00:00,PARTLY_CLOUDY_DAY,5.83,999.491640625,97.0,12.77,35.46
52323495,london_grid_227,2018-04-29 07:00:00,CLOUDY,6.36,999.719053923875,95.0,16.16,39.01
52323496,london_grid_227,2018-04-29 08:00:00,CLOUDY,6.8,999.942954725273,92.0,20.05,41.24
52323497,london_grid_227,2018-04-29 09:00:00,CLOUDY,7.16,1000.108859375,89.0,23.16,41.79
52323498,london_grid_227,2018-04-29 10:00:00,CLOUDY,7.42,1000.16275318193,87.0,24.59,40.77
52323499,london_grid_227,2018-04-29 11:00:00,CLOUDY,7.62,1000.0524973072,84.0,25.0,39.05
52323500,london_grid_227,2018-04-29 12:00:00,CLOUDY,7.76,999.726421875,82.0,25.4,37.65
52323501,london_grid_227,2018-04-29 13:00:00,CLOUDY,7.87,999.177551403963,81.0,26.52,37.38
52323502,london_grid_227,2018-04-29 14:00:00,CLOUDY,7.9,998.577687990388,79.0,27.93,37.67
52323503,london_grid_227,2018-04-29 15:00:00,CLOUDY,7.81,998.143328125,78.0,28.97,37.75
52323504,london_grid_227,2018-04-29 16:00:00,CLOUDY,7.55,998.020275577221,77.0,29.17,37.07
52323505,london_grid_227,2018-04-29 17:00:00,CLOUDY,7.16,998.071563231254,77.0,28.92,35.61
52323506,london_grid_227,2018-04-29 18:00:00,CLOUDY,6.67,998.08953125,77.0,28.84,33.5
52323507,london_grid_227,2018-04-29 19:00:00,CLOUDY,6.16,997.912372328822,78.0,29.38,31.0
52323508,london_grid_227,2018-04-29 20:00:00,CLOUDY,5.71,997.561689292931,79.0,30.4,28.25
52323509,london_grid_227,2018-04-29 21:00:00,CLOUDY,5.46,997.1049375,79.0,31.63,25.25
52323510,london_grid_227,2018-04-29 22:00:00,WIND,5.46,996.587634991751,77.0,32.88,22.21
52323511,london_grid_227,2018-04-29 23:00:00,WIND,5.57,995.967550546097,76.0,34.19,20.31
52323512,london_grid_227,2018-04-30 00:00:00,WIND,5.58,995.180515625,76.0,35.64,20.81
52323537,london_grid_228,2018-04-28 01:00:00,RAIN,5.53,992.969543553918,97.0,18.67,16.12
52323538,london_grid_228,2018-04-28 02:00:00,RAIN,5.46,993.122939997947,97.0,18.21,13.22
52323539,london_grid_228,2018-04-28 03:00:00,RAIN,5.35,993.361765625,97.0,17.6,9.85
52323540,london_grid_228,2018-04-28 04:00:00,RAIN,5.19,993.703135411937,97.0,17.14,6.13
52323541,london_grid_228,2018-04-28 05:00:00,RAIN,5.05,994.146069071405,96.0,16.77,2.55
52323542,london_grid_228,2018-04-28 06:00:00,RAIN,5.06,994.6850625,96.0,16.32,359.61
52323543,london_grid_228,2018-04-28 07:00:00,RAIN,5.29,995.30007799278,95.0,15.69,357.68
52323544,london_grid_228,2018-04-28 08:00:00,CLOUDY,5.71,995.912943438655,94.0,15.07,356.89
52323545,london_grid_228,2018-04-28 09:00:00,CLOUDY,6.22,996.430953125,93.0,14.75,357.42
52323546,london_grid_228,2018-04-28 10:00:00,CLOUDY,6.76,996.783714653982,92.0,14.9,359.34
52323547,london_grid_228,2018-04-28 11:00:00,RAIN,7.28,996.990088886939,91.0,15.18,2.6
52323548,london_grid_228,2018-04-28 12:00:00,RAIN,7.72,997.09125,90.0,15.16,7.41
52323549,london_grid_228,2018-04-28 13:00:00,RAIN,8.04,997.124649618144,89.0,14.61,14.32
52323550,london_grid_228,2018-04-28 14:00:00,RAIN,8.28,997.112849161738,88.0,13.91,22.9
52323551,london_grid_228,2018-04-28 15:00:00,RAIN,8.48,997.0746875,88.0,13.43,31.67
52323552,london_grid_228,2018-04-28 16:00:00,RAIN,8.64,997.037847174369,89.0,13.23,38.51
52323553,london_grid_228,2018-04-28 17:00:00,RAIN,8.55,997.065385415183,90.0,13.01,42.51
52323554,london_grid_228,2018-04-28 18:00:00,RAIN,7.94,997.229203125,92.0,12.44,43.31
52323555,london_grid_228,2018-04-28 19:00:00,RAIN,6.68,997.571007401972,94.0,11.39,40.47
52323556,london_grid_228,2018-04-28 20:00:00,PARTLY_CLOUDY_NIGHT,5.2,998.011730126606,96.0,10.23,34.3
52323557,london_grid_228,2018-04-28 21:00:00,PARTLY_CLOUDY_NIGHT,4.07,998.442109375,97.0,9.41,26.13
52323558,london_grid_228,2018-04-28 22:00:00,PARTLY_CLOUDY_NIGHT,3.68,998.767909676076,98.0,9.13,18.74
52323559,london_grid_228,2018-04-28 23:00:00,PARTLY_CLOUDY_NIGHT,3.82,998.955001370058,98.0,9.23,14.08
52323560,london_grid_228,2018-04-29 00:00:00,PARTLY_CLOUDY_NIGHT,4.1,998.98428125,98.0,9.47,12.82
52323561,london_grid_228,2018-04-29 01:00:00,PARTLY_CLOUDY_NIGHT,4.22,998.859035606689,99.0,9.72,14.84
52323562,london_grid_228,2018-04-29 02:00:00,PARTLY_CLOUDY_NIGHT,4.26,998.672108721864,99.0,9.96,18.84
52323563,london_grid_228,2018-04-29 03:00:00,PARTLY_CLOUDY_NIGHT,4.39,998.538734375,99.0,10.22,23.41
52323564,london_grid_228,2018-04-29 04:00:00,PARTLY_CLOUDY_NIGHT,4.74,998.547752874019,99.0,10.53,27.66
52323565,london_grid_228,2018-04-29 05:00:00,PARTLY_CLOUDY_DAY,5.24,998.682430640633,98.0,11.33,32.02
52323566,london_grid_228,2018-04-29 06:00:00,CLOUDY,5.77,998.899640625,97.0,13.18,36.45
52323567,london_grid_228,2018-04-29 07:00:00,CLOUDY,6.23,999.154391554641,95.0,16.35,40.09
52323568,london_grid_228,2018-04-29 08:00:00,CLOUDY,6.62,999.394235266529,93.0,19.97,42.07
52323569,london_grid_228,2018-04-29 09:00:00,CLOUDY,6.96,999.564859375,90.0,22.86,42.47
52323570,london_grid_228,2018-04-29 10:00:00,CLOUDY,7.26,999.613734148159,87.0,24.2,41.52
52323571,london_grid_228,2018-04-29 11:00:00,CLOUDY,7.51,999.495460469178,85.0,24.63,39.97
52323572,london_grid_228,2018-04-29 12:00:00,CLOUDY,7.72,999.166421875,82.0,25.08,38.72
52323573,london_grid_228,2018-04-29 13:00:00,CLOUDY,7.86,998.625578681429,80.0,26.2,38.44
52323574,london_grid_228,2018-04-29 14:00:00,CLOUDY,7.91,998.042198319722,79.0,27.59,38.66
52323575,london_grid_228,2018-04-29 15:00:00,CLOUDY,7.81,997.628125,78.0,28.6,38.68
52323576,london_grid_228,2018-04-29 16:00:00,CLOUDY,7.53,997.525030408534,77.0,28.76,38.01
52323577,london_grid_228,2018-04-29 17:00:00,CLOUDY,7.12,997.593896136194,77.0,28.47,36.55
52323578,london_grid_228,2018-04-29 18:00:00,CLOUDY,6.61,997.62553125,77.0,28.33,34.34
52323579,london_grid_228,2018-04-29 19:00:00,CLOUDY,6.09,997.458174105733,79.0,28.81,31.59
52323580,london_grid_228,2018-04-29 20:00:00,CLOUDY,5.64,997.119780214207,80.0,29.78,28.58
52323581,london_grid_228,2018-04-29 21:00:00,CLOUDY,5.38,996.685734375,80.0,30.98,25.51
52323582,london_grid_228,2018-04-29 22:00:00,CLOUDY,5.38,996.204553839833,78.0,32.19,22.68
52323583,london_grid_228,2018-04-29 23:00:00,WIND,5.49,995.617285669014,76.0,33.53,21.03
52323584,london_grid_228,2018-04-30 00:00:00,WIND,5.52,994.838109375,76.0,35.16,21.57
52323609,london_grid_229,2018-04-28 01:00:00,RAIN,5.43,992.928034345468,97.0,18.55,16.95
52323610,london_grid_229,2018-04-28 02:00:00,RAIN,5.35,993.060936430675,97.0,18.17,13.73
52323611,london_grid_229,2018-04-28 03:00:00,RAIN,5.22,993.278578125,97.0,17.64,10.25
52323612,london_grid_229,2018-04-28 04:00:00,RAIN,5.05,993.600895990175,97.0,17.22,6.75
52323613,london_grid_229,2018-04-28 05:00:00,RAIN,4.93,994.025460357343,97.0,16.86,3.51
52323614,london_grid_229,2018-04-28 06:00:00,RAIN,4.98,994.54425,96.0,16.44,0.77
52323615,london_grid_229,2018-04-28 07:00:00,RAIN,5.28,995.136399054944,95.0,15.87,358.72
52323616,london_grid_229,2018-04-28 08:00:00,CLOUDY,5.75,995.729663112176,94.0,15.32,357.74
52323617,london_grid_229,2018-04-28 09:00:00,CLOUDY,6.26,996.238953125,93.0,15.04,358.35
52323618,london_grid_229,2018-04-28 10:00:00,CLOUDY,6.72,996.598408253014,93.0,15.17,0.84
52323619,london_grid_229,2018-04-28 11:00:00,RAIN,7.12,996.819080480992,92.0,15.4,4.82
52323620,london_grid_229,2018-04-28 12:00:00,RAIN,7.48,996.93125,91.0,15.3,10.12
52323621,london_grid_229,2018-04-28 13:00:00,RAIN,7.81,996.965017122815,90.0,14.63,17.06
52323622,london_grid_229,2018-04-28 14:00:00,RAIN,8.11,996.949762649044,89.0,13.78,25.49
52323623,london_grid_229,2018-04-28 15:00:00,RAIN,8.36,996.9146875,89.0,13.18,34.22
52323624,london_grid_229,2018-04-28 16:00:00,RAIN,8.52,996.893861797392,89.0,12.96,41.17
52323625,london_grid_229,2018-04-28 17:00:00,RAIN,8.39,996.9408324645,91.0,12.78,45.04
52323626,london_grid_229,2018-04-28 18:00:00,RAIN,7.74,997.114015625,92.0,12.29,45.09
52323627,london_grid_229,2018-04-28 19:00:00,RAIN,6.48,997.446164738546,94.0,11.33,40.65
52323628,london_grid_229,2018-04-28 20:00:00,PARTLY_CLOUDY_NIGHT,5.04,997.867382608699,96.0,10.31,32.5
52323629,london_grid_229,2018-04-28 21:00:00,PARTLY_CLOUDY_NIGHT,3.99,998.282109375,97.0,9.6,23.02
52323630,london_grid_229,2018-04-28 22:00:00,PARTLY_CLOUDY_NIGHT,3.72,998.606093253058,98.0,9.28,15.71
52323631,london_grid_229,2018-04-28 23:00:00,PARTLY_CLOUDY_NIGHT,3.99,998.800314762744,98.0,9.23,11.76
52323632,london_grid_229,2018-04-29 00:00:00,PARTLY_CLOUDY_NIGHT,4.38,998.8370625,98.0,9.42,11.2
52323633,london_grid_229,2018-04-29 01:00:00,PARTLY_CLOUDY_NIGHT,4.55,998.71377243441,98.0,9.84,13.46
52323634,london_grid_229,2018-04-29 02:00:00,PARTLY_CLOUDY_NIGHT,4.59,998.52847003014,99.0,10.41,17.38
52323635,london_grid_229,2018-04-29 03:00:00,PARTLY_CLOUDY_NIGHT,4.66,998.404328125,99.0,10.98,21.94
52323636,london_grid_229,2018-04-29 04:00:00,CLOUDY,4.91,998.435314115783,99.0,11.47,26.72
52323637,london_grid_229,2018-04-29 05:00:00,CLOUDY,5.29,998.598573635214,98.0,12.3,31.84
52323638,london_grid_229,2018-04-29 06:00:00,CLOUDY,5.73,998.842046875,97.0,14.0,36.83
52323639,london_grid_229,2018-04-29 07:00:00,CLOUDY,6.15,999.113663232087,95.0,16.81,40.69
52323640,london_grid_229,2018-04-29 08:00:00,CLOUDY,6.53,999.361308924374,93.0,19.99,42.82
52323641,london_grid_229,2018-04-29 09:00:00,CLOUDY,6.88,999.532859375,90.0,22.51,43.39
52323642,london_grid_229,2018-04-29 10:00:00,CLOUDY,7.18,999.578350085499,87.0,23.68,42.68
52323643,london_grid_229,2018-04-29 11:00:00,CLOUDY,7.45,999.456456870993,85.0,24.09,41.34
52323644,london_grid_229,2018-04-29 12:00:00,CLOUDY,7.68,999.128015625,82.0,24.61,40.12
52323645,london_grid_229,2018-04-29 13:00:00,CLOUDY,7.87,998.595208995362,80.0,25.83,39.63
52323646,london_grid_229,2018-04-29 14:00:00,CLOUDY,7.96,998.02560664721,78.0,27.3,39.54
52323647,london_grid_229,2018-04-29 15:00:00,CLOUDY,7.89,997.628125,77.0,28.33,39.34
52323648,london_grid_229,2018-04-29 16:00:00,CLOUDY,7.6,997.541783261759,76.0,28.42,38.63
52323649,london_grid_229,2018-04-29 17:00:00,CLOUDY,7.15,997.626011794798,76.0,28.01,37.19
52323650,london_grid_229,2018-04-29 18:00:00,CLOUDY,6.61,997.67034375,77.0,27.77,34.89
52323651,london_grid_229,2018-04-29 19:00:00,CLOUDY,6.07,997.51329163816,79.0,28.2,31.86
52323652,london_grid_229,2018-04-29 20:00:00,CLOUDY,5.61,997.189285409712,80.0,29.18,28.61
52323653,london_grid_229,2018-04-29 21:00:00,CLOUDY,5.34,996.781734375,81.0,30.36,25.59
52323654,london_grid_229,2018-04-29 22:00:00,CLOUDY,5.32,996.342366736528,79.0,31.49,23.15
52323655,london_grid_229,2018-04-29 23:00:00,WIND,5.42,995.79618626543,77.0,32.76,21.91
52323656,london_grid_229,2018-04-30 00:00:00,WIND,5.48,995.036515625,76.0,34.47,22.49
52323681,london_grid_230,2018-04-28 01:00:00,RAIN,5.33,992.886525137017,97.0,18.43,17.8
52323682,london_grid_230,2018-04-28 02:00:00,RAIN,5.24,992.998932863402,97.0,18.12,14.24
52323683,london_grid_230,2018-04-28 03:00:00,RAIN,5.1,993.195390625,97.0,17.68,10.66
52323684,london_grid_230,2018-04-28 04:00:00,RAIN,4.92,993.498656568414,97.0,17.3,7.37
52323685,london_grid_230,2018-04-28 05:00:00,RAIN,4.81,993.904851643281,97.0,16.97,4.47
52323686,london_grid_230,2018-04-28 06:00:00,RAIN,4.9,994.4034375,96.0,16.56,1.91
52323687,london_grid_230,2018-04-28 07:00:00,CLOUDY,5.27,994.972720117107,95.0,16.05,359.74
52323688,london_grid_230,2018-04-28 08:00:00,CLOUDY,5.79,995.546382785696,94.0,15.58,358.57
52323689,london_grid_230,2018-04-28 09:00:00,CLOUDY,6.3,996.046953125,93.0,15.34,359.25
52323690,london_grid_230,2018-04-28 10:00:00,CLOUDY,6.67,996.413101852046,93.0,15.46,2.28
52323691,london_grid_230,2018-04-28 11:00:00,RAIN,6.95,996.648072075044,93.0,15.65,6.98
52323692,london_grid_230,2018-04-28 12:00:00,RAIN,7.24,996.77125,92.0,15.48,12.78
52323693,london_grid_230,2018-04-28 13:00:00,RAIN,7.58,996.805384627487,91.0,14.69,19.8
52323694,london_grid_230,2018-04-28 14:00:00,RAIN,7.94,996.78667613635,90.0,13.68,28.13
52323695,london_grid_230,2018-04-28 15:00:00,RAIN,8.24,996.7546875,89.0,12.95,36.86
52323696,london_grid_230,2018-04-28 16:00:00,RAIN,8.39,996.749876420414,90.0,12.71,43.94
52323697,london_grid_230,2018-04-28 17:00:00,RAIN,8.22,996.816279513817,91.0,12.59,47.65
52323698,london_grid_230,2018-04-28 18:00:00,RAIN,7.54,996.998828125,93.0,12.15,46.92
52323699,london_grid_230,2018-04-28 19:00:00,RAIN,6.28,997.321322075119,95.0,11.28,40.84
52323700,london_grid_230,2018-04-28 20:00:00,PARTLY_CLOUDY_NIGHT,4.88,997.723035090791,96.0,10.39,30.73
52323701,london_grid_230,2018-04-28 21:00:00,PARTLY_CLOUDY_NIGHT,3.91,998.122109375,97.0,9.82,20.05
52323702,london_grid_230,2018-04-28 22:00:00,CLEAR_NIGHT,3.77,998.44427683004,98.0,9.45,12.78
52323703,london_grid_230,2018-04-28 23:00:00,PARTLY_CLOUDY_NIGHT,4.17,998.64562815543,98.0,9.25,9.45
52323704,london_grid_230,2018-04-29 00:00:00,PARTLY_CLOUDY_NIGHT,4.66,998.68984375,98.0,9.37,9.56
52323705,london_grid_230,2018-04-29 01:00:00,PARTLY_CLOUDY_NIGHT,4.88,998.568509262131,98.0,9.98,12.12
52323706,london_grid_230,2018-04-29 02:00:00,PARTLY_CLOUDY_NIGHT,4.92,998.384831338416,99.0,10.87,16.04
52323707,london_grid_230,2018-04-29 03:00:00,CLOUDY,4.94,998.269921875,99.0,11.74,20.67
52323708,london_grid_230,2018-04-29 04:00:00,CLOUDY,5.08,998.322875357547,99.0,12.42,25.92
52323709,london_grid_230,2018-04-29 05:00:00,CLOUDY,5.35,998.514716629795,98.0,13.27,31.69
52323710,london_grid_230,2018-04-29 06:00:00,CLOUDY,5.69,998.784453125,97.0,14.82,37.16
52323711,london_grid_230,2018-04-29 07:00:00,CLOUDY,6.06,999.072934909533,95.0,17.28,41.26
52323712,london_grid_230,2018-04-29 08:00:00,CLOUDY,6.44,999.32838258222,93.0,20.01,43.57
52323713,london_grid_230,2018-04-29 09:00:00,CLOUDY,6.8,999.500859375,90.0,22.16,44.34
52323714,london_grid_230,2018-04-29 10:00:00,CLOUDY,7.11,999.54296602284,87.0,23.17,43.89
52323715,london_grid_230,2018-04-29 11:00:00,CLOUDY,7.38,999.417453272808,85.0,23.56,42.76
52323716,london_grid_230,2018-04-29 12:00:00,CLOUDY,7.64,999.089609375,82.0,24.15,41.58
52323717,london_grid_230,2018-04-29 13:00:00,CLOUDY,7.88,998.564839309295,80.0,25.47,40.86
52323718,london_grid_230,2018-04-29 14:00:00,CLOUDY,8.02,998.009014974698,78.0,27.02,40.44
52323719,london_grid_230,2018-04-29 15:00:00,CLOUDY,7.97,997.628125,76.0,28.06,40.02
52323720,london_grid_230,2018-04-29 16:00:00,CLOUDY,7.67,997.558536114983,76.0,28.09,39.27
52323721,london_grid_230,2018-04-29 17:00:00,CLOUDY,7.19,997.658127453401,76.0,27.56,37.86
52323722,london_grid_230,2018-04-29 18:00:00,CLOUDY,6.61,997.71515625,78.0,27.2,35.46
52323723,london_grid_230,2018-04-29 19:00:00,CLOUDY,6.05,997.568409170588,79.0,27.59,32.14
52323724,london_grid_230,2018-04-29 20:00:00,CLOUDY,5.58,997.258790605216,81.0,28.57,28.64
52323725,london_grid_230,2018-04-29 21:00:00,CLOUDY,5.3,996.877734375,81.0,29.74,25.67
52323726,london_grid_230,2018-04-29 22:00:00,CLOUDY,5.26,996.480179633223,80.0,30.79,23.64
52323727,london_grid_230,2018-04-29 23:00:00,CLOUDY,5.36,995.975086861846,78.0,32.0,22.83
52323728,london_grid_230,2018-04-30 00:00:00,WIND,5.44,995.234921875,77.0,33.78,23.45
52323753,london_grid_231,2018-04-28 01:00:00,RAIN,10.1,1005.07416613575,93.0,18.35,304.0
52323754,london_grid_231,2018-04-28 02:00:00,RAIN,9.71,1005.67412470823,93.0,20.88,313.41
52323755,london_grid_231,2018-04-28 03:00:00,PARTLY_CLOUDY_NIGHT,9.3,1006.321796875,92.0,22.27,317.51
52323756,london_grid_231,2018-04-28 04:00:00,PARTLY_CLOUDY_NIGHT,8.93,1006.95139394579,91.0,22.24,317.41
52323757,london_grid_231,2018-04-28 05:00:00,PARTLY_CLOUDY_DAY,8.63,1007.57803783895,91.0,21.26,314.67
52323758,london_grid_231,2018-04-28 06:00:00,PARTLY_CLOUDY_DAY,8.42,1008.237078125,90.0,19.96,310.9
52323759,london_grid_231,2018-04-28 07:00:00,PARTLY_CLOUDY_DAY,8.33,1008.94342185424,89.0,18.77,307.84
52323760,london_grid_231,2018-04-28 08:00:00,CLOUDY,8.34,1009.63020599615,89.0,17.67,306.05
52323761,london_grid_231,2018-04-28 09:00:00,CLOUDY,8.44,1010.210125,88.0,16.56,305.68
52323762,london_grid_231,2018-04-28 10:00:00,CLOUDY,8.6,1010.61790359095,87.0,15.32,306.52
52323763,london_grid_231,2018-04-28 11:00:00,CLOUDY,8.79,1010.87638759774,85.0,13.71,306.7
52323764,london_grid_231,2018-04-28 12:00:00,CLOUDY,8.98,1011.030453125,83.0,11.43,302.68
52323765,london_grid_231,2018-04-28 13:00:00,CLOUDY,9.14,1011.11335324955,82.0,8.83,287.85
52323766,london_grid_231,2018-04-28 14:00:00,CLOUDY,9.29,1011.11184893696,81.0,7.88,261.56
52323767,london_grid_231,2018-04-28 15:00:00,CLOUDY,9.44,1011.001078125,80.0,9.25,244.27
52323768,london_grid_231,2018-04-28 16:00:00,PARTLY_CLOUDY_DAY,9.61,1010.78506246177,79.0,11.31,244.71
52323769,london_grid_231,2018-04-28 17:00:00,PARTLY_CLOUDY_DAY,9.76,1010.58335843681,79.0,13.17,252.22
52323770,london_grid_231,2018-04-28 18:00:00,PARTLY_CLOUDY_DAY,9.88,1010.54440625,79.0,14.26,260.43
52323771,london_grid_231,2018-04-28 19:00:00,PARTLY_CLOUDY_DAY,9.93,1010.76088532929,79.0,13.84,267.82
52323772,london_grid_231,2018-04-28 20:00:00,CLEAR_NIGHT,9.92,1011.10243201487,79.0,12.17,276.49
52323773,london_grid_231,2018-04-28 21:00:00,CLEAR_NIGHT,9.85,1011.382921875,80.0,9.94,289.56
52323774,london_grid_231,2018-04-28 22:00:00,CLEAR_NIGHT,9.74,1011.46311497109,81.0,8.09,310.72
52323775,london_grid_231,2018-04-28 23:00:00,CLEAR_NIGHT,9.62,1011.39130933706,81.0,7.47,339.4
52323776,london_grid_231,2018-04-29 00:00:00,CLEAR_NIGHT,9.54,1011.2626875,83.0,8.25,6.61
52323777,london_grid_231,2018-04-29 01:00:00,CLEAR_NIGHT,9.51,1011.14534170767,84.0,9.87,26.9
52323778,london_grid_231,2018-04-29 02:00:00,PARTLY_CLOUDY_NIGHT,9.49,1010.9990030906,86.0,12.34,40.22
52323779,london_grid_231,2018-04-29 03:00:00,PARTLY_CLOUDY_NIGHT,9.39,1010.7563125,87.0,15.88,46.76
52323780,london_grid_231,2018-04-29 04:00:00,PARTLY_CLOUDY_NIGHT,9.19,1010.38955234176,89.0,20.49,48.08
52323781,london_grid_231,2018-04-29 05:00:00,PARTLY_CLOUDY_DAY,8.93,1010.02957124037,91.0,25.3,47.12
52323782,london_grid_231,2018-04-29 06:00:00,PARTLY_CLOUDY_DAY,8.73,1009.846859375,91.0,29.29,45.45
52323783,london_grid_231,2018-04-29 07:00:00,CLOUDY,8.64,1009.94731466604,91.0,31.72,43.72
52323784,london_grid_231,2018-04-29 08:00:00,WIND,8.72,1010.17846599884,89.0,32.95,42.69
52323785,london_grid_231,2018-04-29 09:00:00,WIND,8.98,1010.32325,87.0,33.59,43.25
52323786,london_grid_231,2018-04-29 10:00:00,WIND,9.41,1010.21177522095,85.0,34.21,45.8
52323787,london_grid_231,2018-04-29 11:00:00,WIND,9.86,1009.86283791242,83.0,35.02,48.35
52323788,london_grid_231,2018-04-29 12:00:00,WIND,10.18,1009.34240625,81.0,35.95,48.53
52323789,london_grid_231,2018-04-29 13:00:00,WIND,10.24,1008.71592530666,80.0,36.99,44.94
52323790,london_grid_231,2018-04-29 14:00:00,WIND,10.12,1008.04674774499,80.0,38.47,39.02
52323791,london_grid_231,2018-04-29 15:00:00,WIND,9.97,1007.397703125,80.0,40.55,32.87
52323792,london_grid_231,2018-04-29 16:00:00,WIND,9.88,1006.82185341354,80.0,43.0,27.98
52323793,london_grid_231,2018-04-29 17:00:00,WIND,9.83,1006.33319020485,80.0,45.49,24.72
52323794,london_grid_231,2018-04-29 18:00:00,RAIN,9.71,1005.9359375,81.0,47.73,23.1
52323795,london_grid_231,2018-04-29 19:00:00,RAIN,9.48,1005.61039657159,81.0,49.6,22.85
52323796,london_grid_231,2018-04-29 20:00:00,RAIN,9.15,1005.24117777822,82.0,51.44,22.53
52323797,london_grid_231,2018-04-29 21:00:00,RAIN,8.76,1004.68896875,84.0,53.73,20.65
52323798,london_grid_231,2018-04-29 22:00:00,RAIN,8.34,1003.84737858713,85.0,57.02,16.71
52323799,london_grid_231,2018-04-29 23:00:00,RAIN,7.94,1002.74170227023,86.0,61.31,12.79
52323800,london_grid_231,2018-04-30 00:00:00,RAIN,7.62,1001.43015625,86.0,65.92,10.98
52323825,london_grid_232,2018-04-28 01:00:00,RAIN,9.83,1004.74514923695,94.0,17.5,311.5
52323826,london_grid_232,2018-04-28 02:00:00,PARTLY_CLOUDY_NIGHT,9.39,1005.3220318574,93.0,20.06,318.55
52323827,london_grid_232,2018-04-28 03:00:00,PARTLY_CLOUDY_NIGHT,8.97,1005.950596875,92.0,21.3,321.51
52323828,london_grid_232,2018-04-28 04:00:00,PARTLY_CLOUDY_NIGHT,8.64,1006.57096443037,92.0,21.19,321.17
52323829,london_grid_232,2018-04-28 05:00:00,PARTLY_CLOUDY_DAY,8.4,1007.19663917191,91.0,20.17,318.85
52323830,london_grid_232,2018-04-28 06:00:00,PARTLY_CLOUDY_DAY,8.25,1007.859471875,90.0,18.81,316.06
52323831,london_grid_232,2018-04-28 07:00:00,PARTLY_CLOUDY_DAY,8.2,1008.57130403695,90.0,17.49,314.41
52323832,london_grid_232,2018-04-28 08:00:00,CLOUDY,8.24,1009.26394004291,89.0,16.26,314.12
52323833,london_grid_232,2018-04-28 09:00:00,CLOUDY,8.38,1009.849175,88.0,15.11,314.93
52323834,london_grid_232,2018-04-28 10:00:00,CLOUDY,8.59,1010.26083747739,87.0,13.96,316.28
52323835,london_grid_232,2018-04-28 11:00:00,CLOUDY,8.85,1010.52088989255,85.0,12.47,316.57
52323836,london_grid_232,2018-04-28 12:00:00,CLOUDY,9.1,1010.673328125,83.0,10.23,312.88
52323837,london_grid_232,2018-04-28 13:00:00,CLOUDY,9.32,1010.75122070625,81.0,7.41,298.34
52323838,london_grid_232,2018-04-28 14:00:00,CLOUDY,9.5,1010.74392677577,80.0,6.09,267.36
52323839,london_grid_232,2018-04-28 15:00:00,CLOUDY,9.69,1010.629878125,79.0,7.4,245.04
52323840,london_grid_232,2018-04-28 16:00:00,CLOUDY,9.89,1010.41568745223,78.0,9.53,244.91
52323841,london_grid_232,2018-04-28 17:00:00,PARTLY_CLOUDY_DAY,10.04,1010.22069108308,78.0,11.44,252.74
52323842,london_grid_232,2018-04-28 18:00:00,PARTLY_CLOUDY_DAY,10.09,1010.19240625,78.0,12.54,261.36
52323843,london_grid_232,2018-04-28 19:00:00,PARTLY_CLOUDY_DAY,9.97,1010.42266767926,79.0,12.16,269.54
